id,avg_pace,pace_group,pace_color,total_tracks,total_tracks_group,total_tracks_color,list_tracks,map_tooltip,map_popup,geometry
265,15.88,From 15 to 30 min/km,#E53888,1,Less than 25 tracks,#FCEF91,[115634339],Edge <b>265</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 265</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 15:53 min/km</li>
                        </ul></div>","LINESTRING (2.3561808 41.8066855, 2.356358 41.8067622, 2.3563843 41.8068473, 2.3565126 41.8069154, 2.3566632 41.8070319)"
266,15.04,From 15 to 30 min/km,#E53888,2,Less than 25 tracks,#FCEF91,"[115396430, 115634339]",Edge <b>266</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 266</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 2</li>
                            <li><b>Average pace</b>: 15:02 min/km</li>
                        </ul></div>","LINESTRING (2.3561808 41.8066855, 2.3564961 41.8067191, 2.3567598 41.8067397)"
267,16.63,From 15 to 30 min/km,#E53888,2,Less than 25 tracks,#FCEF91,"[115396430, 115634339]",Edge <b>267</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 267</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 2</li>
                            <li><b>Average pace</b>: 16:38 min/km</li>
                        </ul></div>","LINESTRING (2.3604979 41.806263, 2.3608087 41.8063297, 2.361347 41.8064093, 2.3614963 41.8063785, 2.3616362 41.8064116, 2.3617235 41.8064227, 2.3618523 41.8064519, 2.3619109 41.8064946, 2.3620103 41.8065761, 2.3622697 41.8067279)"
268,14.61,Less than 15 min/km,#AC1754,2,Less than 25 tracks,#FCEF91,"[115396430, 115634339]",Edge <b>268</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 268</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 2</li>
                            <li><b>Average pace</b>: 14:37 min/km</li>
                        </ul></div>","LINESTRING (2.3604979 41.806263, 2.3599064 41.8061475, 2.3597396 41.806138, 2.3595175 41.806112, 2.3593711 41.8061098, 2.3587879 41.8062297, 2.3586623 41.8062508, 2.3585084 41.806353, 2.3584037 41.8064031, 2.3583231 41.8064772, 2.358112 41.8065933, 2.3578717 41.8066869, 2.3574361 41.8067512, 2.3572072 41.8067649, 2.356853 41.806747, 2.3567598 41.8067397)"
270,20.04,From 15 to 30 min/km,#E53888,2,Less than 25 tracks,#FCEF91,"[115396430, 115634339]",Edge <b>270</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 270</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 2</li>
                            <li><b>Average pace</b>: 20:02 min/km</li>
                        </ul></div>","LINESTRING (2.3622697 41.8067279, 2.3624587 41.8067666, 2.3625456 41.8067796, 2.3627844 41.8067845, 2.362836 41.8067644, 2.3631157 41.8067244, 2.3634523 41.8066136, 2.3636051 41.8065777, 2.3637675 41.8065642, 2.3640182 41.8065119, 2.3641282 41.8063875, 2.364292 41.8062705, 2.3645747 41.8060992, 2.3648088 41.8058595, 2.3650756 41.8055803, 2.3652654 41.8053919, 2.3653798 41.8053448, 2.3656356 41.8051821, 2.3657751 41.8050508, 2.3658676 41.805009, 2.3659574 41.8050162, 2.3662297 41.8050109, 2.3664402 41.8049439, 2.3667862 41.804665, 2.3670106 41.8045168, 2.3671832 41.804455, 2.367338 41.8044099, 2.367489 41.8043902, 2.3676354 41.8043817, 2.3678514 41.8043961, 2.3679349 41.8044142, 2.3679942 41.8044563, 2.3680968 41.8044446, 2.3683475 41.8045171, 2.3685511 41.8045801, 2.3686989 41.804647, 2.3691814 41.8046447, 2.3696133 41.8046487, 2.3696857 41.804634, 2.3697678 41.8046034, 2.3701518 41.8045391, 2.370577 41.8045369, 2.3709437 41.8045041, 2.3710097 41.8045341, 2.3711065 41.8045452, 2.3712803 41.8045341, 2.3716581 41.8045936, 2.371825 41.8046058, 2.3720776 41.804652, 2.3722897 41.8046712, 2.3724483 41.8046803, 2.3725614 41.8047174, 2.3729832 41.8048829, 2.3733174 41.8049882, 2.3736839 41.8050547)"
406,15.25,From 15 to 30 min/km,#E53888,2,Less than 25 tracks,#FCEF91,"[115396430, 115634339]",Edge <b>406</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 406</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 2</li>
                            <li><b>Average pace</b>: 15:15 min/km</li>
                        </ul></div>","LINESTRING (2.3788758 41.8090893, 2.3779609 41.8088506, 2.377299 41.8088404, 2.3764377 41.8086154, 2.3755901 41.8085215, 2.3744019 41.8088513, 2.3736063 41.8091704, 2.3728196 41.8097517)"
407,14.61,Less than 15 min/km,#AC1754,2,Less than 25 tracks,#FCEF91,"[115396430, 115634339]",Edge <b>407</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 407</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 2</li>
                            <li><b>Average pace</b>: 14:37 min/km</li>
                        </ul></div>","LINESTRING (2.3788758 41.8090893, 2.379171 41.809022)"
408,13.26,Less than 15 min/km,#AC1754,1,Less than 25 tracks,#FCEF91,[115396430],Edge <b>408</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 408</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 13:16 min/km</li>
                        </ul></div>","LINESTRING (2.3788758 41.8090893, 2.3783313 41.8094051, 2.377566 41.8097807, 2.3773204 41.8099791)"
410,21.19,From 15 to 30 min/km,#E53888,1,Less than 25 tracks,#FCEF91,[115634339],Edge <b>410</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 410</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 21:11 min/km</li>
                        </ul></div>","LINESTRING (2.3471785 41.8019146, 2.3472387 41.8019625, 2.3472446 41.8019911, 2.3472327 41.8020294, 2.3470412 41.802423, 2.3470427 41.8024788, 2.3470995 41.8025055, 2.3471713 41.8024932, 2.3477517 41.8018979, 2.3478639 41.8017518, 2.3479596 41.801608, 2.3480897 41.8015176, 2.3483485 41.8014396, 2.3486623 41.8013992)"
411,11.0,Less than 15 min/km,#AC1754,2,Less than 25 tracks,#FCEF91,"[115396430, 115634339]",Edge <b>411</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 411</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 2</li>
                            <li><b>Average pace</b>: 11:00 min/km</li>
                        </ul></div>","LINESTRING (2.3516924 41.8126075, 2.3516779 41.8125239, 2.3516929 41.8123433, 2.3516375 41.812127, 2.3515929 41.8120678, 2.3515277 41.812006, 2.3514333 41.8119572, 2.3512472 41.8119074, 2.3510318 41.811845, 2.35098 41.8117965, 2.3509525 41.8117502, 2.3509344 41.8116694, 2.3509526 41.8115391, 2.3509839 41.8114704, 2.3510542 41.8113466, 2.3510946 41.8112285, 2.3510737 41.8111226, 2.3509929 41.8110044, 2.350921 41.8109498, 2.3508254 41.8109141, 2.3504993 41.8108249, 2.3503835 41.8107985, 2.3502858 41.8107672, 2.3502241 41.8107234, 2.3502113 41.8106762, 2.3502327 41.8106082, 2.3503004 41.8105139, 2.3504649 41.8103333)"
414,12.86,Less than 15 min/km,#AC1754,2,Less than 25 tracks,#FCEF91,"[115396430, 115634339]",Edge <b>414</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 414</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 2</li>
                            <li><b>Average pace</b>: 12:52 min/km</li>
                        </ul></div>","LINESTRING (2.3728196 41.8097517, 2.3726179 41.8098167, 2.3724448 41.8098968)"
415,13.84,Less than 15 min/km,#AC1754,2,Less than 25 tracks,#FCEF91,"[115396430, 115634339]",Edge <b>415</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 415</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 2</li>
                            <li><b>Average pace</b>: 13:50 min/km</li>
                        </ul></div>","LINESTRING (2.3728196 41.8097517, 2.3730224 41.8097878, 2.3732134 41.8098051, 2.3733603 41.8097959, 2.3734301 41.8098261, 2.3735248 41.809863, 2.3735728 41.809934, 2.3736205 41.8100121, 2.3736334 41.810172, 2.373675 41.8102268, 2.3738493 41.8104067, 2.374147 41.8105087, 2.3743311 41.810501, 2.3744607 41.8104955, 2.3747383 41.8104229, 2.3747534 41.8104433, 2.374788 41.8104898, 2.3749588 41.8106244, 2.375299 41.810991, 2.3753398 41.8110517, 2.3753543 41.8111605, 2.3754181 41.8112428, 2.375431 41.8113276, 2.37549 41.8114267)"
416,14.68,Less than 15 min/km,#AC1754,2,Less than 25 tracks,#FCEF91,"[115396430, 115634339]",Edge <b>416</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 416</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 2</li>
                            <li><b>Average pace</b>: 14:41 min/km</li>
                        </ul></div>","LINESTRING (2.3728196 41.8097517, 2.3735577 41.8095721, 2.3740537 41.8094427, 2.3746444 41.8095637, 2.3757295 41.8096875, 2.3759536 41.8097098, 2.3761627 41.8097988, 2.3762971 41.8098155, 2.3764838 41.8099937, 2.3767975 41.810066, 2.3770141 41.8100605, 2.3773204 41.8099791)"
417,14.32,Less than 15 min/km,#AC1754,2,Less than 25 tracks,#FCEF91,"[115396430, 115634339]",Edge <b>417</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 417</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 2</li>
                            <li><b>Average pace</b>: 14:19 min/km</li>
                        </ul></div>","LINESTRING (2.3567505 41.8094362, 2.3569104 41.8094798, 2.3570952 41.8096015, 2.3571421 41.8096451, 2.3571549 41.80969, 2.3571518 41.8097293)"
419,11.96,Less than 15 min/km,#AC1754,2,Less than 25 tracks,#FCEF91,"[115396430, 115634339]",Edge <b>419</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 419</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 2</li>
                            <li><b>Average pace</b>: 11:58 min/km</li>
                        </ul></div>","LINESTRING (2.3567505 41.8094362, 2.3566448 41.8094903, 2.3564774 41.8095428, 2.3562597 41.8096062, 2.3561524 41.8095908, 2.3559727 41.8095607, 2.3558498 41.8095451, 2.355654 41.8095805, 2.3554621 41.8096409, 2.355127 41.8098104, 2.3550248 41.8098612, 2.354947 41.8098999, 2.3549636 41.8100442, 2.3549266 41.8102742, 2.3548339 41.810428, 2.3547136 41.8105439, 2.3544943 41.8107156, 2.3543526 41.8108095, 2.3541698 41.8109107, 2.3540352 41.8109609, 2.3538123 41.8111025, 2.3532395 41.8113977, 2.3531306 41.8114433, 2.353057 41.8114481, 2.3529809 41.8114492, 2.3528565 41.8114169, 2.352703 41.8113558, 2.3525775 41.811328, 2.3525099 41.8113525, 2.3524437 41.8114035, 2.352336 41.8115105, 2.3521416 41.8117067, 2.3520855 41.8118066, 2.352047 41.8119052, 2.3520346 41.8122771, 2.3520357 41.8123535, 2.3520309 41.8123868, 2.3519858 41.8124693, 2.3518514 41.8126175, 2.3518003 41.8126383)"
420,19.77,From 15 to 30 min/km,#E53888,2,Less than 25 tracks,#FCEF91,"[115396430, 115634339]",Edge <b>420</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 420</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 2</li>
                            <li><b>Average pace</b>: 19:46 min/km</li>
                        </ul></div>","LINESTRING (2.3596432 41.8170098, 2.3597503 41.8168799, 2.3597928 41.8167862)"
421,14.94,Less than 15 min/km,#AC1754,2,Less than 25 tracks,#FCEF91,"[115396430, 115634339]",Edge <b>421</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 421</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 2</li>
                            <li><b>Average pace</b>: 14:56 min/km</li>
                        </ul></div>","LINESTRING (2.3596432 41.8170098, 2.3595582 41.8170859, 2.3594724 41.8171159, 2.359268 41.8171428, 2.3589982 41.8171979, 2.3585202 41.8173607, 2.3582841 41.817525, 2.3582182 41.817609, 2.3581479 41.817756, 2.3581001 41.8178054, 2.3580889 41.8178488, 2.3580272 41.8179194, 2.3580017 41.8180256, 2.357833 41.8182026, 2.3577349 41.8182672, 2.3576657 41.8183641, 2.3575093 41.8185183, 2.3572842 41.8187595, 2.357031 41.8190006, 2.3568111 41.8191801, 2.3567408 41.8192576, 2.3566815 41.819399, 2.3565735 41.8196876, 2.3565456 41.8197809, 2.3564866 41.8198257, 2.3564479 41.8199501, 2.3563278 41.8200508, 2.3563034 41.8201438, 2.3561593 41.8202646, 2.3559612 41.8203787)"
424,13.12,Less than 15 min/km,#AC1754,2,Less than 25 tracks,#FCEF91,"[115396430, 115634339]",Edge <b>424</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 424</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 2</li>
                            <li><b>Average pace</b>: 13:07 min/km</li>
                        </ul></div>","LINESTRING (2.3574752 41.8136047, 2.3574017 41.8136609, 2.357239 41.8138259, 2.3570492 41.8140294, 2.3569458 41.8141403, 2.356875 41.8141802, 2.3567873 41.8142072, 2.3566048 41.8142317, 2.3564758 41.8142685, 2.3563909 41.8143198, 2.3562907 41.8143911, 2.356162 41.8145263, 2.3561097 41.8145996, 2.3560676 41.814655, 2.3559716 41.8148659, 2.3559512 41.814953, 2.3559555 41.815002, 2.3559915 41.8150656, 2.3561127 41.8151416, 2.3561347 41.8151918, 2.3561321 41.8152484, 2.3560975 41.8152696, 2.3559392 41.8153665, 2.355749 41.8155118, 2.355647 41.8156337, 2.3555632 41.8156975, 2.3553619 41.8158136, 2.355151 41.8160064, 2.3550865 41.8160974, 2.3550747 41.8161736, 2.3551121 41.8163029, 2.3551768 41.8164594, 2.3551991 41.8165131, 2.3551782 41.8165754, 2.3551079 41.8166972, 2.3550134 41.8169049, 2.3549652 41.8169623, 2.3548998 41.8170101, 2.3547845 41.8170866, 2.3547142 41.8171465, 2.3546509 41.8172293, 2.3546326 41.817309, 2.3546185 41.8174355, 2.3546278 41.8175947, 2.354608 41.8176841, 2.3545044 41.8178987, 2.3544896 41.8179842, 2.3544948 41.8180334, 2.3546275 41.8182815, 2.3546466 41.8183482, 2.3546409 41.8184053, 2.3544803 41.8186469, 2.3544105 41.8187965, 2.3543657 41.8189258, 2.3543971 41.8192725, 2.3543821 41.8193504, 2.3543418 41.8194007, 2.3537435 41.8197518, 2.35357 41.8199101, 2.3533965 41.8200572, 2.3531407 41.8202033, 2.3529729 41.8203334, 2.3529021 41.8204129, 2.3528281 41.8206112, 2.3527253 41.8208524)"
425,13.06,Less than 15 min/km,#AC1754,2,Less than 25 tracks,#FCEF91,"[115396430, 115634339]",Edge <b>425</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 425</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 2</li>
                            <li><b>Average pace</b>: 13:04 min/km</li>
                        </ul></div>","LINESTRING (2.3574752 41.8136047, 2.3574785 41.8135621, 2.3574291 41.813488, 2.3573395 41.8134448, 2.3571598 41.8134247, 2.3569318 41.8134386, 2.3566743 41.813475, 2.3564147 41.8135182, 2.3560095 41.8136398, 2.3557702 41.8136699, 2.3553798 41.813681, 2.3552517 41.8137102, 2.3551766 41.8137131, 2.355116 41.8136767, 2.3550747 41.8136253, 2.354961 41.8134224, 2.3549389 41.8132348, 2.3549314 41.8130838, 2.3548084 41.8128193, 2.3547411 41.8125718, 2.3546262 41.8123353, 2.3544958 41.8121393, 2.3544695 41.8120573, 2.3544824 41.8120066, 2.3545232 41.8119552, 2.3545901 41.811913, 2.3548997 41.8116298, 2.3550333 41.8114939, 2.3550956 41.8114124, 2.3551581 41.8113166)"
442,11.56,Less than 15 min/km,#AC1754,1,Less than 25 tracks,#FCEF91,[115396430],Edge <b>442</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 442</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 1</li>
                            <li><b>Average pace</b>: 11:34 min/km</li>
                        </ul></div>","LINESTRING (2.3559612 41.8203787, 2.3557631 41.8205129, 2.3557094 41.8205472)"
443,19.2,From 15 to 30 min/km,#E53888,2,Less than 25 tracks,#FCEF91,"[115396430, 115634339]",Edge <b>443</b>,"<div style=""font-size: 10px;"">
                        <b>Edge 443</b><br>
                        <ul style=""padding-left: 16px; margin: 4px 0;"">
                            <li><b>Total registered tracks</b>: 2</li>
                            <li><b>Average pace</b>: 19:12 min/km</li>
                        </ul></div>","LINESTRING (2.3559612 41.8203787, 2.3556604 41.820483, 2.3554118 41.8205677, 2.3552577 41.8206381, 2.355144 41.8206883, 2.3550188 41.82074, 2.3548608 41.8208003, 2.3548145 41.8208377, 2.3547964 41.8209101)"
